Rank_x,Player,Team_x,Age_x,Gp_x,W_x,L_x,Min_x,Pts,Fgm_x,Fga_x,Fg%,3Pm,3Pa,3P%,Ftm,Fta,Ft%,Oreb,Dreb,Reb,Ast,Tov,Stl,Blk,Pf,Fp,Dd2,Td3,Plus/Minus,Year_x,Rank_y,Team_y,Age_y,Gp_y,W_y,L_y,Min_y,Usg%,%Fgm,%Fga,%3Pm,%3Pa,%Ftm,%Fta,%Oreb,%Dreb,%Reb,%Ast,%Tov,%Stl,%Blk,%Blka,%Pf,%Pfd,%Pts,Pos_x,Body Fat %,Hand Length (Inches),Hand Width (Inches),Height W/O Shoes,Height W/ Shoes,Standing Reach,Weight (Lbs),Wingspan,Pos_y,Lane Agility Time,Shuttle Run,Three Quarter Sprint,Standing Vertical Leap,Max Vertical Leap,Max Bench Press,Unnamed: 8,Position,Fgm_y,Fga_y,Fgm.1,Fga.1,Fgm.2,Fga.2,Fgm.3,Fga.3,Fgm.4,Fga.4,Team,Startdate,Enddate,Injurylengthdays,Injurynotes,Injurytype,Year_y
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2010-12-13,2010-12-17,4.0,activated from IL,,2010.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2010-12-29,2013-01-12,745.0,activated from IL,,2010.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2013-01-13,2014-10-29,654.0,activated from IL,,2013.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2015-04-05,2016-11-12,587.0,activated from IL,,2015.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Pacers,2016-11-14,2016-11-18,4.0,activated from IL,,2016.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Thunder,2017-12-11,2017-12-29,18.0,activated from IL,,2017.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Thunder,2017-12-31,2019-04-10,465.0,activated from IL,,2017.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2019-11-14,2020-01-04,51.0,activated from IL,,2019.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2020-01-05,2020-01-10,5.0,activated from IL,,2020.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2020-01-30,2020-02-22,23.0,activated from IL,,2020.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2020-02-24,2021-01-25,336.0,activated from IL,,2020.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2021-01-29,2021-02-05,7.0,activated from IL,,2021.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2021-02-19,2021-03-30,39.0,activated from IL,,2021.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2021-04-01,2021-12-11,254.0,activated from IL,,2021.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2021-12-20,2021-12-25,5.0,activated from IL,,2021.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2022-03-29,2022-04-01,3.0,activated from IL,,2022.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2022-04-02,2022-04-10,8.0,activated from IL,,2022.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2022-10-26,2022-11-21,26.0,activated from IL,,2022.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2022-12-05,2022-12-15,10.0,activated from IL,,2022.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2022-12-21,2023-01-06,16.0,activated from IL,,2022.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2023-01-17,2023-01-18,1.0,activated from IL,,2023.0
203.0,PAUL GEORGE,IND,21.0,61.0,29.0,32.0,20.7,7.8,2.9,6.5,45.3,0.7,2.3,29.7,1.3,1.7,76.2,0.6,3.1,3.7,1.1,1.1,1.0,0.4,2.1,17.0,0.0,0.0,-0.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.05,8.5,9.0,79.75,80.75,107.0,214.4,83.25,SF,,,,,,4.0,,,,,,,,,,,,,Clippers,2023-01-20,2023-03-22,61.0,activated from IL,,2023.0
437.0,SHERRON COLLINS,CHA,24.0,20.0,8.0,12.0,3.3,0.9,0.4,1.3,28.0,0.1,0.5,20.0,0.1,0.1,100.0,0.0,0.3,0.3,0.4,0.2,0.1,0.0,0.1,1.9,0.0,0.0,-0.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PG,0.092,8.5,9.5,70.25,71.75,94.0,217.2,74.5,PG,12.31,,3.24,27.5,33.0,,,,,,,,,,,,,,Bobcats,2010-12-21,2010-12-27,6.0,activated from IL,,2010.0
437.0,SHERRON COLLINS,CHA,24.0,20.0,8.0,12.0,3.3,0.9,0.4,1.3,28.0,0.1,0.5,20.0,0.1,0.1,100.0,0.0,0.3,0.3,0.4,0.2,0.1,0.0,0.1,1.9,0.0,0.0,-0.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PG,0.092,8.5,9.5,70.25,71.75,94.0,217.2,74.5,PG,12.31,,3.24,27.5,33.0,,,,,,,,,,,,,,Bobcats,2010-12-29,2011-01-14,16.0,activated from IL,,2010.0
437.0,SHERRON COLLINS,CHA,24.0,20.0,8.0,12.0,3.3,0.9,0.4,1.3,28.0,0.1,0.5,20.0,0.1,0.1,100.0,0.0,0.3,0.3,0.4,0.2,0.1,0.0,0.1,1.9,0.0,0.0,-0.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PG,0.092,8.5,9.5,70.25,71.75,94.0,217.2,74.5,PG,12.31,,3.24,27.5,33.0,,,,,,,,,,,,,,Bobcats,2011-01-18,2011-01-20,2.0,activated from IL,,2011.0
437.0,SHERRON COLLINS,CHA,24.0,20.0,8.0,12.0,3.3,0.9,0.4,1.3,28.0,0.1,0.5,20.0,0.1,0.1,100.0,0.0,0.3,0.3,0.4,0.2,0.1,0.0,0.1,1.9,0.0,0.0,-0.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PG,0.092,8.5,9.5,70.25,71.75,94.0,217.2,74.5,PG,12.31,,3.24,27.5,33.0,,,,,,,,,,,,,,Bobcats,2011-01-26,2011-01-28,2.0,activated from IL,,2011.0
437.0,SHERRON COLLINS,CHA,24.0,20.0,8.0,12.0,3.3,0.9,0.4,1.3,28.0,0.1,0.5,20.0,0.1,0.1,100.0,0.0,0.3,0.3,0.4,0.2,0.1,0.0,0.1,1.9,0.0,0.0,-0.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PG,0.092,8.5,9.5,70.25,71.75,94.0,217.2,74.5,PG,12.31,,3.24,27.5,33.0,,,,,,,,,,,,,,Bobcats,2011-01-31,2011-02-11,11.0,activated from IL,,2011.0
437.0,SHERRON COLLINS,CHA,24.0,20.0,8.0,12.0,3.3,0.9,0.4,1.3,28.0,0.1,0.5,20.0,0.1,0.1,100.0,0.0,0.3,0.3,0.4,0.2,0.1,0.0,0.1,1.9,0.0,0.0,-0.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PG,0.092,8.5,9.5,70.25,71.75,94.0,217.2,74.5,PG,12.31,,3.24,27.5,33.0,,,,,,,,,,,,,,Bobcats,2011-02-12,2011-02-21,9.0,activated from IL,,2011.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2010-11-12,2010-11-16,4.0,activated from IL,,2010.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2010-12-11,2011-01-07,27.0,activated from IL,,2010.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2011-01-14,2011-02-09,26.0,activated from IL,,2011.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2011-02-11,2011-02-13,2.0,activated from IL,,2011.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2011-02-21,2011-03-04,11.0,activated from IL,,2011.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2011-04-11,2012-01-11,275.0,activated from IL,,2011.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2012-01-27,2012-01-31,4.0,activated from IL,,2012.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2012-02-01,2012-02-03,2.0,activated from IL,,2012.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2012-02-10,2012-02-28,18.0,activated from IL,,2012.0
443.0,SOLOMON ALABI,TOR,23.0,12.0,1.0,11.0,4.9,0.5,0.3,1.3,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,1.2,0.2,0.3,0.2,0.2,0.4,2.9,0.0,0.0,-1.1,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,C,0.05,9.25,9.25,83.5,84.75,113.0,237.4,89.0,C,13.2,,3.68,22.5,26.0,10.0,,,,,,,,,,,,,Raptors,2012-03-05,2012-03-10,5.0,activated from IL,,2012.0
277.0,TREVOR BOOKER,WAS,23.0,65.0,15.0,50.0,16.4,5.3,2.1,3.9,54.9,0.0,0.0,0.0,1.0,1.6,67.3,1.5,2.4,3.9,0.5,0.6,0.4,0.6,1.8,13.5,5.0,0.0,-2.7,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.073,9.0,9.5,78.25,79.5,106.0,235.8,81.75,PF,11.15,,3.1,31.0,36.0,22.0,,,,,,,,,,,,,Nets,2016-12-26,2017-01-10,15.0,activated from IL,,2016.0
277.0,TREVOR BOOKER,WAS,23.0,65.0,15.0,50.0,16.4,5.3,2.1,3.9,54.9,0.0,0.0,0.0,1.0,1.6,67.3,1.5,2.4,3.9,0.5,0.6,0.4,0.6,1.8,13.5,5.0,0.0,-2.7,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,PF,0.073,9.0,9.5,78.25,79.5,106.0,235.8,81.75,PF,11.15,,3.1,31.0,36.0,22.0,,,,,,,,,,,,,Nets,2017-01-12,2017-11-07,299.0,activated from IL,,2017.0
173.0,WESLEY JOHNSON,MIN,23.0,79.0,17.0,62.0,26.2,9.0,3.4,8.6,39.7,1.3,3.7,35.6,0.8,1.2,69.6,0.6,2.4,3.0,1.9,1.2,0.7,0.7,2.1,18.5,0.0,0.0,-2.8,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SF,0.046,9.0,9.5,78.25,79.25,106.0,206.4,85.0,SF,11.43,,3.14,32.0,37.0,16.0,,,,,,,,,,,,,,,,,,,
406.0,WILLIE WARREN,LAC,21.0,19.0,5.0,14.0,7.0,1.9,0.7,1.8,37.1,0.3,0.8,33.3,0.3,0.4,75.0,0.1,0.6,0.6,1.4,0.4,0.3,0.0,0.8,5.4,0.0,0.0,1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-PG,0.076,8.5,9.5,74.5,75.75,99.5,208.4,78.0,SG-PG,11.21,,3.5,23.0,31.5,10.0,,,,,,,,,,,,,Clippers,2010-11-01,2010-12-03,32.0,activated from IL,,2010.0
406.0,WILLIE WARREN,LAC,21.0,19.0,5.0,14.0,7.0,1.9,0.7,1.8,37.1,0.3,0.8,33.3,0.3,0.4,75.0,0.1,0.6,0.6,1.4,0.4,0.3,0.0,0.8,5.4,0.0,0.0,1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-PG,0.076,8.5,9.5,74.5,75.75,99.5,208.4,78.0,SG-PG,11.21,,3.5,23.0,31.5,10.0,,,,,,,,,,,,,Clippers,2010-12-06,2010-12-15,9.0,activated from IL,,2010.0
406.0,WILLIE WARREN,LAC,21.0,19.0,5.0,14.0,7.0,1.9,0.7,1.8,37.1,0.3,0.8,33.3,0.3,0.4,75.0,0.1,0.6,0.6,1.4,0.4,0.3,0.0,0.8,5.4,0.0,0.0,1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-PG,0.076,8.5,9.5,74.5,75.75,99.5,208.4,78.0,SG-PG,11.21,,3.5,23.0,31.5,10.0,,,,,,,,,,,,,Clippers,2010-12-18,2011-01-22,35.0,activated from IL,,2010.0
406.0,WILLIE WARREN,LAC,21.0,19.0,5.0,14.0,7.0,1.9,0.7,1.8,37.1,0.3,0.8,33.3,0.3,0.4,75.0,0.1,0.6,0.6,1.4,0.4,0.3,0.0,0.8,5.4,0.0,0.0,1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-PG,0.076,8.5,9.5,74.5,75.75,99.5,208.4,78.0,SG-PG,11.21,,3.5,23.0,31.5,10.0,,,,,,,,,,,,,Clippers,2011-01-26,2011-02-16,21.0,activated from IL,,2011.0
406.0,WILLIE WARREN,LAC,21.0,19.0,5.0,14.0,7.0,1.9,0.7,1.8,37.1,0.3,0.8,33.3,0.3,0.4,75.0,0.1,0.6,0.6,1.4,0.4,0.3,0.0,0.8,5.4,0.0,0.0,1.3,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG-PG,0.076,8.5,9.5,74.5,75.75,99.5,208.4,78.0,SG-PG,11.21,,3.5,23.0,31.5,10.0,,,,,,,,,,,,,Clippers,2011-02-21,2011-02-28,7.0,activated from IL,,2011.0
314.0,XAVIER HENRY,MEM,20.0,38.0,19.0,19.0,13.9,4.3,1.7,4.2,40.6,0.1,0.4,11.8,0.9,1.4,63.5,0.2,0.7,1.0,0.5,0.3,0.3,0.1,1.3,7.0,0.0,0.0,-1.2,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.047,8.75,10.0,77.25,78.5,105.0,210.2,83.25,SG,11.1,,3.18,28.5,36.5,8.0,,,,,,,,,,,,,Grizzlies,2010-11-02,2011-01-07,66.0,activated from IL,,2010.0
314.0,XAVIER HENRY,MEM,20.0,38.0,19.0,19.0,13.9,4.3,1.7,4.2,40.6,0.1,0.4,11.8,0.9,1.4,63.5,0.2,0.7,1.0,0.5,0.3,0.3,0.1,1.3,7.0,0.0,0.0,-1.2,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.047,8.75,10.0,77.25,78.5,105.0,210.2,83.25,SG,11.1,,3.18,28.5,36.5,8.0,,,,,,,,,,,,,Grizzlies,2011-01-26,2011-02-23,28.0,activated from IL,,2011.0
314.0,XAVIER HENRY,MEM,20.0,38.0,19.0,19.0,13.9,4.3,1.7,4.2,40.6,0.1,0.4,11.8,0.9,1.4,63.5,0.2,0.7,1.0,0.5,0.3,0.3,0.1,1.3,7.0,0.0,0.0,-1.2,2010-2011,,,,,,,,,,,,,,,,,,,,,,,,,,SG,0.047,8.75,10.0,77.25,78.5,105.0,210.2,83.25,SG,11.1,,3.18,28.5,36.5,8.0,,,,,,,,,,,,,Lakers,2014-03-03,2014-04-06,34.0,activated from IL,,2014.0
